Date,Day-number,MMM,AA,AAPL,AEP,ALL,AMD,AMGN,APD,ATT,BA,BAC,BMY,CAT,CL,COG,CPB,CTL,DD,DE,ED,EL,FORD,FLS,GD,HAL,IBM,JNJ,K,KO
22-Sep-08,39713.00,70.7,26.8,140.91,37.05,44.27,4.99,59.97,80.28,29.21,58.81,34.15,20.62,64.6,73.5,41.54,37.46,37.11,45.39,63.1,43.09,49.94,4.95,98.42,81.26,37.4,116.21,68.41,55.36,51.38
19-Sep-08,39710.00,72.68,26.79,134.09,38.18,47.54,5.42,59.99,83.45,30.43,59.76,37.48,21,66.49,75.71,41.2,38.6,38.32,48.04,63.38,44.31,50.96,5.29,100.72,82.39,37.62,118.85,69.99,56.68,52.72
18-Sep-08,39709.00,70.5,25.87,127.83,35.75,46.15,5.3,61.73,76.37,29.08,58.11,30.58,20.91,65.32,76.88,37.87,38.48,38.03,45.94,62.02,45.85,51.61,5.28,90.68,83.84,34.65,115.12,70.64,56.94,53.39
17-Sep-08,39708.00,68.85,25.27,139.88,35.04,42.85,4.9,65.89,79.1,28.45,57,27.56,20.64,63.15,76.36,36.33,38.19,36.81,45.7,59.92,43.87,50.56,4.78,92.1,82.28,34.59,111.47,69.51,56.41,52.66
16-Sep-08,39707.00,69.73,26.5,140.36,37.75,45.59,5.26,62.19,86,29.88,61.72,29.55,21.46,64.73,78.5,36.2,38.66,38.56,46.27,63.19,44.97,52.32,5.07,101.84,85.09,35.63,116.05,69.8,56.12,54.85
15-Sep-08,39706.00,68.88,26.93,148.94,38.25,44.38,5.18,62.87,84.98,29.96,62.25,26.55,21.55,63.21,78.18,35,39.2,38.88,44.74,61.21,44.13,53.61,4.74,97.11,83.91,34.34,115.19,69.61,55.68,54.75
12-Sep-08,39703.00,70.15,28.67,152.65,39.12,45.23,5.75,63.39,87,31.54,63.3,33.74,22.24,65.46,79.99,38.59,39.2,39.96,46.39,63.24,43.58,53.42,4.91,106.08,84.93,37.3,118.97,70.59,56.21,54.5
11-Sep-08,39702.00,69.94,27.62,151.61,38.83,45.78,5.71,62.1,85.96,31.56,62.57,33.06,21.83,64.81,79.52,37.49,39,39.69,45.44,61.58,43.26,52.83,4.68,104.57,84.77,35.92,119.2,71.16,55.86,54.15
10-Sep-08,39701.00,68.68,27.19,151.68,38.6,45.51,5.78,60.51,85.16,31.55,61.71,32.4,21.67,62.82,78.2,36.7,37.58,39.64,44.36,59.75,42.9,51.93,4.47,101.81,83.02,35.58,118.04,71.23,55.43,53.81
9-Sep-08,39700.00,69.45,26.82,157.92,38.34,45.19,5.77,59.78,84.55,32.55,64.02,32.52,22.04,61.38,78.59,34.64,37.45,39.59,44.35,59.95,42.51,52.37,4.4,96.12,84.55,34.8,115.04,71.34,55.68,53.88
8-Sep-08,39699.00,71.18,27.54,160.18,38.76,46.48,6.07,60.41,87.33,32.55,63.91,34.73,22.32,64.58,79.25,38.56,37.62,40.15,45.26,62.78,42.7,53.74,4.55,104.86,86.21,37.91,117.29,72.22,56.22,53.38
5-Sep-08,39696.00,69.19,28.3,161.22,37.45,45.08,5.96,60.88,87.21,31.5,62.89,32.23,21.49,64.07,77.07,39.2,36.63,38.39,44.25,63.23,40.56,52.77,4.41,113.65,85.64,39.37,114.33,70.67,55.01,51.93
4-Sep-08,39695.00,69.74,28.56,166.96,38.09,44.59,5.84,63.1,86.72,31.58,63.03,30.6,21.5,63.94,76.45,38.36,36.23,39.54,44,63.5,41.16,51.01,4.39,113.87,85.29,40.13,115,70.45,54.28,51.71
3-Sep-08,39694.00,70.83,29.8,166.19,39.03,45.54,6.15,62.51,88.98,32.42,66.07,32.96,21.54,67.73,77.06,39.31,36.54,39.61,45.01,66.53,41.28,50.61,4.57,120.09,91.17,41.33,118.34,71.51,54.47,51.66
2-Sep-08,39693.00,71.12,30.46,169.53,39.37,45.2,6.34,62.85,91.09,32.25,65.87,32.63,21.53,69.08,76.72,40.83,37.41,39.03,45.31,68.71,41.27,49.7,4.51,129.52,92.56,42.74,118.41,71.73,55.38,51.96
29-Aug-08,39689.00,71.6,32.13,173.74,39.04,45.13,6.29,64.08,91.85,31.99,65.56,31.14,21.34,70.73,76.03,44.44,36.81,38.63,44.44,70.57,40.9,49.77,4.46,132.12,92.3,43.94,121.73,70.43,54.44,52.07
28-Aug-08,39688.00,72.5,32.4,174.67,39.86,45.6,6.25,63.71,93.66,32.23,66.34,31.43,21.64,71.68,76.81,44.47,37.37,38.65,45.27,71.01,41.55,50.05,4.43,136.18,94.01,44.51,124.58,71.41,54.86,53.12
27-Aug-08,39687.00,70.72,32.08,173.64,39.3,44.93,6.07,63.93,92.19,31.2,64.52,29.65,21.52,69.56,76.23,45.63,37.15,38.08,44.34,67.96,41.29,49.55,4.26,133.07,92.31,45.77,123.38,71.21,54.32,53.79
26-Aug-08,39686.00,70.72,31.61,172.55,38.97,45.08,5.93,63.96,91.62,30.62,63.46,29.02,21.98,68.68,75.86,44.35,36.73,37.39,43.89,66.94,41.13,49.57,4.35,127.68,92.21,45.5,122.5,70.71,53.39,53.52
25-Aug-08,39685.00,70.73,31.42,176.79,38.6,45.36,5.93,64.01,90.85,30.52,64.07,28.96,21.98,68.56,75.98,42.35,37.31,37.43,43.68,66.04,40.74,49.91,4.41,130.52,91.12,45.06,122.86,70.8,53.91,53.57
22-Aug-08,39682.00,72.28,32.28,174.29,38.96,46.14,5.81,63.81,92.89,31.17,65.55,30.21,22.34,70.27,77.26,42.66,37.58,37.93,44.79,67.54,41.26,50.44,4.47,133.64,92,45.46,124.93,71.42,54.39,54.37
21-Aug-08,39681.00,70.91,32.14,175.84,38.6,45.05,5.76,63.57,91.85,30.76,63.55,29.04,21.9,68.7,76.26,45.43,37.16,37.42,44.16,66.98,40.83,50.06,4.42,133.87,91.77,45.96,122.99,71.28,54.18,53.51
20-Aug-08,39680.00,70.69,31.71,173.53,38.78,45.32,5.7,63.94,91.83,30.69,63.21,29.29,21.52,68.8,76.49,45,37.46,37.37,44.02,66.33,40.85,50.2,4.61,132.82,91.26,45.17,122.51,71.08,54.42,54.35
19-Aug-08,39679.00,71.31,31.11,175.39,38.43,45.1,5.58,64.5,90.9,30.8,62.95,28.08,21.48,68.69,77.33,43.67,37.2,37.15,44.23,65.5,41.01,50.52,4.72,131.77,91.99,44.04,122.56,71.15,53.89,54.33
18-Aug-08,39678.00,72.45,31.11,175.74,38.78,45.59,5.91,65.06,90.7,31.4,63.64,29.3,21.75,69.22,77.75,41.42,37.75,37.76,44.74,66.62,41.25,50.59,4.89,128.06,92.24,42.97,124.59,71.09,54.69,54.33
15-Aug-08,39675.00,73.49,31.81,179.32,38.52,46.19,5.64,64.21,90.55,31.66,64.45,30.7,21.98,70.35,78.42,42.64,37.97,38.34,45.7,66.65,40.76,51.98,5.11,127.38,93.41,43.61,126.36,71.33,55.5,55.06
14-Aug-08,39674.00,73.04,31.86,179.3,38.13,45.58,5.3,63.49,90.3,31.12,64.77,30.18,21.88,70.29,77.51,42.45,37.89,37.75,45.24,66.9,39.96,51.25,5.1,130,92.46,44.57,126.94,71.19,54.61,55.02
13-Aug-08,39673.00,72.96,32.25,176.73,38.29,45.34,5.15,63.55,91.31,31.3,64.26,28.86,21.98,69.83,77.38,43.66,37.79,37.45,45.14,67.1,40.44,44.96,4.88,127,93.46,45.09,125.8,71.2,54.74,55.21
12-Aug-08,39672.00,73.6,30.96,173.56,38.17,45.91,5.21,64.01,88.26,31.65,65.93,31.13,22.2,71.81,77.94,41.79,37.81,38.06,45.79,69.35,40.21,45.41,5.19,122.48,94.25,43.28,125.22,71.7,55.45,54.79
11-Aug-08,39671.00,74.38,31.23,169.55,39.45,46.56,5.11,63.8,87.22,31.84,66.62,33.38,22.44,70.8,77.85,40.31,37.95,38.49,46.38,69.58,41.26,45.64,5.16,121.61,93.92,43.48,126.6,71.66,55.71,55.35
8-Aug-08,39668.00,73.48,31.76,163.57,39.1,46.69,5.13,62.04,89.92,30.97,67.86,32.25,22.31,70.9,78.27,40.69,37.39,37.54,45.31,69.06,41.5,46.39,5.26,119.88,92.81,43.52,128.81,71.55,55.71,55.41
7-Aug-08,39667.00,71.18,31.8,164.19,38.27,45.7,5.03,63.49,88.97,30.31,64.69,31.52,21.67,68.93,75.76,41.5,36.16,37.41,43.36,66.97,39.72,45.81,4.86,121.63,90.27,44.86,129.05,70.65,53.56,54.01
6-Aug-08,39666.00,71.81,32.17,160.64,38.87,46.66,4.8,63.69,91.23,30.87,65.4,33.45,21.89,70.51,76.12,42.81,36.76,37.99,44.01,67.41,40.01,46.4,4.94,123.52,90.98,44.85,129.16,71.07,54.78,55.36
5-Aug-08,39665.00,71.88,31.83,153.23,39.99,47.06,4.6,63.67,91.95,31.05,65.2,33.58,21.82,68.18,75.84,40.94,36.65,36.8,43.93,66.67,40.64,46.25,5.09,118.77,90.79,43.4,128.87,70.45,54.36,54.91
4-Aug-08,39664.00,69.75,31.04,156.66,39.06,45.96,4.48,62.78,90.72,30.17,61.36,32.62,21.39,67.43,74.91,40.42,36.4,36.06,42.16,65.24,39.31,44.77,4.81,123.76,89.07,43.38,127.56,68.98,53.93,53.9
1-Aug-08,39661.00,70.15,32.14,158.95,38.77,45.96,4.28,62.63,92.96,30.44,62.01,33.33,21.11,68.14,74.44,44.86,35.85,36.22,43.31,70.22,38.8,44.18,4.65,129.82,89.58,45.73,126.64,68.1,52.46,53.14
31-Jul-08,39660.00,70.39,33.75,159.88,39.5,46.22,4.21,62.3,95.21,30.81,61.11,32.9,21.12,69.52,74.27,44.01,36.38,37.19,43.81,70.16,39.7,44.1,4.8,133.34,89.14,44.82,127.98,68.47,53.06,51.5
30-Jul-08,39659.00,71.3,34.84,157.08,40.15,46.59,4.23,62.28,97.03,30.91,63.82,33.61,21.51,72.07,74.97,47.33,36.86,36.84,44.27,73.47,39.35,44.33,4.84,135.09,90,45.7,128.86,68.08,54.15,51.31
29-Jul-08,39658.00,70.49,33.36,154.4,39.41,46,4.21,60.48,96.28,30.7,63.21,32.22,21.53,70.99,74.15,44.12,36.45,36.26,43.56,70.8,38.56,43.57,5.02,127.62,89.94,44.58,127.66,68.48,53.45,51.57
28-Jul-08,39657.00,69.63,32.66,162.12,39.39,44.83,4.19,53.92,94.89,30.63,62.34,28.06,21.91,69.19,68.56,45.63,35.56,35.71,42.89,69.71,38.34,42.69,4.75,125.55,87.91,45.89,126.25,68.48,52.85,51.15
25-Jul-08,39654.00,70.95,31.81,159.03,39.66,45.58,4.36,53.84,95.39,31.4,63.83,29.58,22.14,70.48,69.2,45.3,35.93,36.06,43.81,69.18,38.28,42.91,5.05,125.83,89.19,46.02,128.53,69.03,52.27,52.06
24-Jul-08,39653.00,71.05,31.28,166.26,39.96,45.34,4.37,53.92,94.83,31.7,62.53,30.64,22.12,69.78,69.99,46.26,36.08,36.47,44.17,67.79,38.76,43.09,5.11,121.89,87.06,45.42,130,68.66,52.84,51.86
23-Jul-08,39652.00,70.8,32.73,162.02,39.8,46.17,4.67,54.6,97.7,33.06,66.72,33.44,21.89,72.42,70.11,46.94,36.42,37.31,45.02,71.52,39,44.4,6.03,133.61,89.27,44.17,129.52,68.27,53.55,52.5
22-Jul-08,39651.00,70.3,33.88,166.29,40.03,45.61,4.41,53.16,98.68,31.82,69.26,32.35,21.68,74.98,70.09,50.02,35.3,37.14,45.21,70.58,39.17,43.69,5.84,136.44,83.45,46.3,130,67.99,52.3,51.35
21-Jul-08,39650.00,68.73,33.96,165.15,39.91,44.33,4.59,52.56,98,31.83,68.24,28.56,21.83,73.23,68.59,54.05,35.11,36.64,44.05,70.96,38.74,43.32,5.48,141.35,82.02,48.91,128.66,67.11,51.38,49.6
18-Jul-08,39647.00,68.94,33.81,171.81,39.47,45.09,4.65,53.19,97.22,32.12,68.14,27.49,22.23,70.89,68.84,51.61,35.34,36.41,44.2,67.33,38.48,43.41,5.44,133.53,82.07,46.98,129.89,67.82,51.6,50.03
17-Jul-08,39646.00,69.45,33.74,172.81,38.9,44.98,5.3,52.43,98.4,31.75,66.92,26.5,22.54,71.83,69.7,51.2,35.61,35.99,43.93,67.86,37.99,44.01,5.49,133.36,81.21,46.26,126.52,67.83,52.04,50.34
16-Jul-08,39645.00,68.64,34.78,169.64,38.91,44.82,5.06,52.66,96.52,31.92,65.58,22.67,22.38,70.53,69.15,56.09,35.54,35.85,42.13,65.15,37.71,42.92,5.49,131.61,82.17,46.57,125.94,68.19,52.39,52.34
15-Jul-08,39644.00,67.69,34.51,173.88,39.75,42.84,4.72,50.99,95.94,31.95,63.88,18.52,21.66,67.04,69.07,57.32,35.2,35.47,41.16,64.76,38.13,42.16,4.65,131.15,81.54,46.76,123.2,67.7,50.91,51.79
14-Jul-08,39643.00,69.02,34.94,172.58,39.63,43.53,4.82,51.02,96.35,32.37,63.19,20.15,21.1,69.67,68.96,60.55,34.9,34.76,40.98,67.3,38.24,42.8,4.66,138.45,81.69,49.19,121.54,66.41,50.55,50.96
11-Jul-08,39640.00,68.72,34.64,176.63,40.12,44.15,4.84,51.69,96.61,32.58,63.28,21.67,21.12,69.81,69.19,60.19,34.85,34.55,41.47,64.99,38.77,42.89,4.86,132.34,81.05,48.04,122.12,66.26,50.87,50.27
10-Jul-08,39639.00,68.92,34.6,174.25,40.81,44.9,4.96,50.85,97.14,32.77,65.99,22.36,21.5,68.42,69.87,60.94,35.04,35.04,41.51,65.84,39.17,44.76,4.58,132.85,81.69,47.99,123.18,66.94,50.85,50.04
9-Jul-08,39638.00,68.64,31.54,179.55,40.95,45.82,5.06,50.38,95,32.12,65.59,22.06,21.55,68.43,70.31,57.53,35.02,34.59,40.92,64.01,39.01,46.06,4.95,131.21,81.87,46.76,120.4,66.18,50.51,50.89
8-Jul-08,39637.00,71.03,32.33,175.16,41.15,47.1,5.53,50.27,96.42,32.96,65.92,23.54,21.65,69.51,69.88,60.1,35.08,35.06,41.89,66.96,38.81,45.52,4.9,124.2,83.64,47.44,123.88,66.21,50.17,51.47
7-Jul-08,39636.00,69.85,33.39,170.12,39.74,46.23,5.38,50.84,95.52,32.68,64.29,21.53,20.6,70.81,69.56,61.52,34.85,34.61,41.52,69.82,38,45.49,4.47,122.02,81.79,49,121.5,65.25,49.2,51.29
3-Jul-08,39632.00,69.46,32.78,168.18,39.56,47,5.3,48.84,97.12,32.58,64.47,22.4,20.78,70.31,70.35,63.42,34.68,34.47,41.8,68.45,38.17,45.8,4.42,114.65,83.22,50.55,119.54,65.12,48.8,51.48
2-Jul-08,39631.00,68.48,32.11,174.68,39.9,46.73,5.44,48.64,95.44,32.89,63.9,22.54,20.59,70.42,69.03,66.21,33.82,34.46,41.65,70.25,38.38,44.81,4.36,129.74,81.86,52.94,119.1,64.64,48.46,51.37
1-Jul-08,39630.00,69.78,34.44,167.44,40.26,46.26,5.65,47.16,99.49,33.3,65.45,23.81,20.83,74.09,69.4,68.58,34.06,35.93,42.64,73.42,38.76,46.12,4.71,136.49,83.61,53.91,119.27,64.69,48.04,51
30-Jun-08,39629.00,69.59,35.62,170.09,40.23,45.59,5.83,46.37,98.86,33.69,65.72,23.87,20.53,73.82,69.1,67.73,33.46,35.59,42.89,72.13,39.09,46.45,4.81,136.7,84.2,53.07,118.53,64.34,48.02,51.98
27-Jun-08,39626.00,69.51,35.38,168.26,39.58,46.52,5.95,46.36,98.62,32.76,66.92,24.59,20.3,73.75,68.21,65.19,32.18,35.49,42.69,71.38,38.42,46.12,4.98,138.14,83.28,52.16,120.05,63.57,47.96,51.84
26-Jun-08,39625.00,70.26,35.3,177.39,40.15,46.72,6.13,46.82,98.5,33.47,68.21,24.81,19.67,74.28,69.21,64.63,32.68,36.14,42.82,71.5,39.17,46.15,5.07,132.34,82.94,51.01,121.13,64.26,48.52,53.22
25-Jun-08,39624.00,72.57,36.94,173.25,41.24,47.55,6.43,46.36,101.87,34.47,69.64,26.61,20.32,76.58,69.68,64.1,33.6,36.29,44.11,73.56,40.1,46.69,5.24,130.99,86.05,50.84,124.58,65.28,49.81,54.1
24-Jun-08,39623.00,72.43,36.89,173.16,41.01,47.46,6.24,45.89,101,34.27,74.79,26.62,20.23,76.64,68.44,65.03,33.53,36.78,43.96,75.34,39.81,45.69,5.32,129.84,86.81,52.13,123.46,64.72,50.26,53.37
23-Jun-08,39622.00,72.96,37.71,175.27,41.37,47.56,6.55,45.17,104.15,34.38,75.59,25.88,19.7,80,68.84,67.56,33.45,31.25,45.47,77.48,39.82,45.84,5.28,131.83,87.25,53.01,123.46,64.29,50.85,53.26
20-Jun-08,39619.00,73.02,37.34,180.9,41.34,47.89,6.99,44.86,102.66,34.43,75.83,27.1,19.57,79.08,69.61,65.4,33.42,31.04,46.23,76.37,39.69,46.05,5.81,133.3,85.5,50.03,122.74,64.06,51,53.66
19-Jun-08,39618.00,74.12,39.12,178.75,42.16,48.65,7.33,44.22,103.59,35.15,76.95,28.14,19.92,79.48,71.56,67.1,33.84,32.01,47.4,77.68,40.32,47.29,6.32,135.43,87.59,50.15,125.02,64.62,51.39,53.36
18-Jun-08,39617.00,74.3,39.1,181.43,41.94,48.8,7.29,44.39,103.14,35.25,74.65,28.37,19.78,79.7,71.71,68.24,33.51,31.97,46.62,78.06,40.04,47.02,6.22,134.85,85.48,50.38,124.16,64.44,51.12,53.16
17-Jun-08,39616.00,74.97,39.45,176.84,42.61,49.38,7.72,43.99,104.05,35.69,74.38,29.24,20.03,80.69,72.39,71.11,33.76,32.43,47.15,79.2,40.19,48.01,6.6,137.43,85.35,50.37,125.1,65.59,50.67,53.96
16-Jun-08,39615.00,75.2,39.7,172.37,42.97,49.85,7.71,43.97,102.8,36.17,75.02,30.32,20.06,80.91,72.84,69.21,34.28,32.81,47.13,80.6,40.3,48.74,6.5,138.53,86.1,48.79,126.71,65.84,51.49,54.18
13-Jun-08,39612.00,76.12,39.46,173.26,42.79,49.89,7.52,43.22,102.73,36.68,75.12,29.78,20.12,81.5,73.3,66.42,34.64,32.51,47.2,77.92,40.36,48.84,6.27,134.73,86.45,48.14,126.15,66.27,52,55.42
12-Jun-08,39611.00,75.55,37.74,180.81,41.96,49.78,7.14,42.95,100.35,36.39,74.12,29.44,19.67,80.5,73.35,65.77,33.4,32.3,46.31,77.96,39.78,47.64,6,129.69,85.71,48.36,123.85,65.69,51.75,57.14
11-Jun-08,39610.00,75.27,39.32,185.64,42.01,49.31,6.96,43.82,100.19,36.14,73.31,28.85,19.93,78.93,73.8,69,33.11,34.56,45.89,79,39.72,47.67,5.97,131.94,85.33,49.37,123.25,65.2,51.68,57.14
10-Jun-08,39609.00,76,42.72,181.61,42.54,50.19,7.43,44.3,101.91,37.22,73.67,29.62,20.11,80.1,74.33,67.31,33.35,35.65,45.72,81.66,40.25,48.29,6.12,133.68,85.99,49.68,125.94,65.62,52.01,58.01
9-Jun-08,39608.00,75.82,42.17,185.64,42.81,50.14,7.68,44.24,103.41,37.56,73.95,29.61,20.63,80.81,72.9,70.98,33.02,35.83,46.21,81.68,40.52,46.96,6.36,137.54,86.13,50.6,125.86,65.63,50.32,55.86
6-Jun-08,39605.00,74.86,39.22,189.43,41.96,50.03,7.43,44.93,103.06,38.21,73.16,30.5,20.88,79.99,72.69,68.03,32.67,35.92,46.32,81.31,40.04,46.24,6.04,134.34,86.65,49.39,124.94,65.76,50.05,55.8
5-Jun-08,39604.00,77.5,40.08,185.19,43.25,51.14,7.78,44.5,106.03,39.46,77.31,31.99,21.67,82.73,75.04,66.57,33.4,36.77,47.73,82.85,41.01,47.63,6.4,137.02,89.64,49.3,128.47,66.96,51.4,57.19
4-Jun-08,39603.00,76.36,38.9,185.37,43.02,50.37,7.19,44.15,101.48,38.5,78.02,31.99,21.56,82.46,74.49,59.07,33.51,35.97,46.77,80.65,40.81,47.07,6.46,134.48,88.71,46.89,127.55,66.55,51.36,56.7
3-Jun-08,39602.00,76.23,39.6,186.1,42.29,50.58,6.81,44.22,101.31,38.78,78.12,33.31,21.86,82.42,73.35,61.35,33.2,35.61,46.64,80.93,40.49,47,6.68,136.16,89.83,46.75,127.84,66.76,50.87,56.4
2-Jun-08,39601.00,76.25,40.63,188.75,42.08,50.95,6.8,44.03,100.4,39.35,81.15,33.58,21.98,82.33,73.16,60.63,33.25,35.4,47.04,80.78,40.73,47.16,6.64,137.34,91.33,48.05,127.36,66.51,51.38,57
30-May-08,39598.00,77.56,40.59,186.69,42.33,50.94,6.88,43.42,101.92,39.9,82.77,34.01,22.79,82.64,74.36,60.25,33.48,35.41,47.91,81.34,41.3,47.6,6.8,138.52,92.15,48.58,129.43,66.74,51.81,57.26
29-May-08,39597.00,77.76,40.34,187.01,43.11,51.23,6.77,42.82,101.17,40.2,82.11,34.6,22.48,82.78,73.5,57.98,33.21,35.96,47.8,81.34,41.34,47.8,6.71,136.18,91.85,48.43,129.71,66.42,51.33,57.87
28-May-08,39596.00,76.9,41.57,186.43,43,50.44,6.82,43.04,101.07,39.51,82.13,33.87,22.09,83.19,72.85,59.24,32.9,35.27,47.63,82.58,41.34,46.78,6.78,137.51,92.1,48.9,129.54,64.88,50.8,57.44
27-May-08,39595.00,76.17,40.38,181.17,42.83,50.38,6.92,42.38,98.32,38.83,82.87,34.17,22.01,81.95,72.45,59.24,33.06,35.03,47,79.86,41.18,46.95,6.8,135.14,90.55,48.12,127.32,65.15,51.18,58.59
23-May-08,39591.00,75.81,40.25,177.05,42.13,49.92,6.88,42.77,98.48,38.53,81.48,33.93,21.69,81.55,72.14,60.16,32.81,34.78,47.62,80.42,41.09,46.54,6.87,130.11,90.37,47.77,124.2,64.92,50.56,58.63
22-May-08,39590.00,76.64,40.8,178.19,43.02,50.2,7.07,42.1,99.91,39.18,81.41,34.73,21.95,82.22,72.15,61.14,33.4,35.11,48.43,80.95,41.64,47.3,7.16,124.51,91.49,48.28,124.7,65.41,50.76,58.27
21-May-08,39589.00,76.12,41.7,185.9,43.31,49.47,7.08,42.45,100.09,38.89,81.19,34.63,21.81,83.4,71.53,61.57,32.9,35.11,48.17,81.83,41.4,46.85,7.8,123.81,91.64,48.44,123.62,65.73,50.9,56.65
20-May-08,39588.00,77.53,43.23,183.6,43.86,49.78,7.12,42.34,102.71,39.37,85.14,35.39,22.08,83.84,71.78,63.54,33.18,34.96,48.95,82.01,41.81,47.27,8,126.33,93.72,49.92,125.18,66.15,51.16,57.09
19-May-08,39587.00,79.05,44.59,187.62,43.33,50.07,7.1,42.03,101.66,40.51,87.07,36.1,22.08,84.28,72.08,61.96,33.7,35.54,49.5,80.8,41.94,47.9,8.02,127.13,94.6,49.07,126.49,66.63,51.28,57.52
16-May-08,39584.00,78.66,43.15,189.73,43.41,50.07,7.26,42.05,102.32,40.07,85.17,36.17,21.94,83.7,72.5,62.77,35.95,35.7,49.63,83.53,41.65,48.05,8.11,128.82,92.93,49.48,127.82,66.68,51.49,57.07
15-May-08,39583.00,77.86,42.74,186.26,42.94,50.53,7.41,42.2,102.19,39.86,85.55,36.71,21.97,83.5,72.3,61.99,35.68,35.99,49.52,83.61,41.63,48.25,8.17,127.35,93.23,48.33,128.46,66.68,51.53,57.01
14-May-08,39582.00,77.73,42,189.96,43.35,49.69,7.16,42.5,102.01,39.61,85.69,36.8,21.6,82.75,71.6,62.35,35.94,35.99,49.58,81.25,41.64,47.85,8.14,126.79,93.24,47.86,127.52,66.81,51.52,56.54
13-May-08,39581.00,77.18,42.12,188.16,43.77,49.69,7.19,42.95,101.06,39.26,85.08,36.61,21.6,84.07,70.81,62.37,35.74,35.58,49.01,90.19,41.39,48.68,8.23,126.23,92.91,48.79,126.58,66.41,51.45,56.5
12-May-08,39580.00,77.67,41.61,183.45,44.08,49.69,7.16,42.05,99.54,39.11,84.8,37.44,21.63,83.82,71.01,60.55,35.78,35.57,49.58,89.37,41.5,48.75,8.15,123.6,92.6,47.44,125.24,66.71,51.35,56.4
9-May-08,39577.00,76.32,39.04,185.06,43.87,49.38,6.94,42.02,97.93,38.59,84.06,36.65,21.71,81.76,71.21,61.31,35.4,35.49,48.44,86.31,41.95,48.08,8.1,121.26,90.92,48.12,124.06,66.55,50.87,56.15
8-May-08,39576.00,76.95,39.65,182.59,43.82,49.46,6.93,42.2,98.44,38.86,84.76,37.33,22.79,82.42,71.69,62.32,35.34,34.96,49.33,86.82,41.88,47.81,8.2,122.18,91.46,48.01,124.92,66.9,51.39,56.29
7-May-08,39575.00,76.68,38.09,186.66,43.72,49.73,6.91,43,97.1,38.82,84.55,38,22.76,81.63,71.86,61.07,34.98,35.32,48.54,84.97,41.72,47.63,7.96,121.48,89.68,46.64,124.14,66.91,51.43,57.03
6-May-08,39574.00,77.76,38,184.73,44.32,51.13,7.12,42.79,99.39,39.56,86.15,39.24,23.18,83.23,73.37,60.29,35.55,35.71,49.65,86.08,42.26,48.67,8.27,122.16,90.16,46.72,122.82,67.58,51.89,58.27
5-May-08,39573.00,77.55,36.89,180.94,44.66,51.13,6.53,42.93,98.61,39.85,85.92,38.97,23.25,82.75,73.23,58.48,35.34,35.37,49.7,84.37,42.07,45.4,8.33,121.76,90.31,45.93,122.03,67.9,52.17,58.38
2-May-08,39570.00,78.55,36.11,180,45.09,51.89,6.16,43.23,98.26,40.13,85.69,39.79,23.35,82.8,73.68,57.82,35.53,35.64,49.86,85.24,42.49,44.33,8.27,122.62,90.69,45.23,123.18,68.26,52.4,58.77
1-May-08,39569.00,77.84,34.72,173.95,44.87,51.64,6.22,41.87,97.99,39.94,85.41,39.39,22.94,82.35,72.76,55.26,35.7,35.93,48.94,84.4,42.22,45.25,8.48,122.08,90.51,44.92,123.61,67.81,52.43,59.09
30-Apr-08,39568.00,76.9,34.78,175.05,44.63,50.36,5.96,42.13,98.43,38.71,84.86,37.54,21.97,81.88,70.7,56.97,34.8,32.45,48.91,84.07,41.6,45.61,8.26,124.09,90.42,45.91,120.7,67.09,51.17,58.87
29-Apr-08,39567.00,76.86,34.65,172.24,44.67,50.66,6.02,41.85,97.4,38.59,85.53,37.86,21.92,81.51,75.78,56,34.8,32.56,48.67,84.09,41.58,46.39,8.12,124.15,90.35,44.98,122.85,67.19,51.98,58.72
28-Apr-08,39566.00,77.13,35.74,169.73,44.03,50.16,6,42.25,99.79,38.3,84.98,38.18,22.16,83.03,76.03,57.04,34.54,32.45,49.18,89.53,41.59,45.91,8.21,114.54,90.23,46.8,121.69,67.32,51.17,58.98
25-Apr-08,39563.00,77.82,35.72,168.94,44.28,50.01,6.06,42.4,101.34,38.58,84.84,38.3,22.15,82.25,76.1,58.04,34.66,31.77,49.88,90,41.45,45.65,7.5,111.51,90.92,46.91,123.08,67.31,51.37,59.33
24-Apr-08,39562.00,79.13,34.85,162.89,43.9,49.93,6.03,42.69,98.66,38.65,83,37.87,22.21,81.82,76.41,56.23,34.64,31.64,49.69,88.89,41.15,45.13,8.4,111.4,88.7,46.88,124.19,67.37,51.81,60.25
23-Apr-08,39561.00,80.63,35.33,160.2,44.69,48.63,5.92,42.1,97.08,38.53,82.09,36.86,21.43,81.69,76.41,57.55,34.61,31.71,49.98,90.5,41.18,44,7.52,113.82,87.69,47.48,123.6,67.26,51.96,60.32
22-Apr-08,39560.00,81.18,35.7,168.16,44.01,49.05,5.96,42.61,100.93,37.81,78.56,37,21.32,82.01,76.54,59.36,34.44,31.6,50.16,91.9,41.17,44.19,7.65,111.91,88.01,47.98,123.67,66.99,51.44,59.89
21-Apr-08,39559.00,82.34,36.25,161.04,44.37,49.58,6.14,43.07,101.77,37.59,79.09,37.61,21.84,83.33,77.46,61.31,34.94,32.44,52.25,93.35,41.53,44.42,7.73,113.84,88.01,47.46,124.35,66.32,51.96,60.35
